fecha,elap,co2,temp,humedad
2021-06-01 20:16:49.501889,1140.7196037769318,622,18,43
2021-06-01 20:16:51.582737,1142.8004541397095,622,18,43
2021-06-01 20:16:53.659575,1144.8772926330566,622,18,43
2021-06-01 20:16:55.740572,1146.9582877159119,622,18,43
2021-06-01 20:16:57.817462,1149.0351769924164,621,18,43
2021-06-01 20:17:00.398180,1151.6158936023712,621,18,43
2021-06-01 20:17:02.479016,1153.69673371315,621,18,43
2021-06-01 20:17:04.559947,1155.7776622772217,620,18,43
2021-06-01 20:17:06.636714,1157.8544323444366,620,18,43
2021-06-01 20:17:08.717586,1159.9353036880493,620,18,43
2021-06-01 20:17:10.794514,1162.0122323036194,620,18,43
2021-06-01 20:17:13.375212,1164.592930316925,619,18,43
2021-06-01 20:17:15.456302,1166.6740169525146,620,18,43
2021-06-01 20:17:17.532970,1168.750687122345,619,18,43
2021-06-01 20:17:19.614115,1170.8318293094635,618,18,43
2021-06-01 20:17:21.694889,1172.9126045703888,619,18,43
2021-06-01 20:17:23.771804,1174.9895191192627,618,18,43
2021-06-01 20:17:26.352562,1177.5702772140503,618,18,43
2021-06-01 20:17:28.433426,1179.6511399745941,618,18,43
2021-06-01 20:17:30.510349,1181.7280642986298,618,18,43
2021-06-01 20:17:32.591264,1183.8089790344238,618,18,43
2021-06-01 20:17:34.668055,1185.8857700824738,619,18,43
2021-06-01 20:17:36.748797,1187.9665155410767,619,18,43
2021-06-01 20:17:38.829816,1190.047532081604,619,18,43
2021-06-01 20:17:41.410502,1192.6282150745392,619,18,43
2021-06-01 20:17:43.487408,1194.7051248550415,619,18,43
2021-06-01 20:17:45.568363,1196.7860782146454,619,18,43
2021-06-01 20:17:47.645253,1198.8629672527313,619,18,43
2021-06-01 20:17:49.726052,1200.943768978119,619,18,43
2021-06-01 20:17:51.806925,1203.024642944336,619,18,43
2021-06-01 20:17:54.387785,1205.6054999828339,619,18,43
2021-06-01 20:17:56.464438,1207.6821553707123,620,18,43
2021-06-01 20:17:58.545483,1209.7631978988647,620,18,43
2021-06-01 20:18:00.622475,1211.8401899337769,620,18,43
